Wall time,Step,Value
1599803098.1929984,0,18.040462493896484
1599805576.8975542,1,11.938400268554688
1599808068.0415616,2,11.014162063598633
1599810549.727198,3,10.676143646240234
1599813027.2353868,4,10.257943153381348
1599815502.7904902,5,9.935148239135742
1599817978.057815,6,9.738086700439453
1599820454.196617,7,9.714634895324707
1599822922.1498687,8,9.356344223022461
1599825400.6705978,9,9.27316951751709
1599827874.3906145,10,9.233049392700195
1599830430.5418248,11,9.100340843200684
1599832998.2065694,12,9.056769371032715
1599835552.3065732,13,8.934616088867188
1599838125.0503001,14,8.883206367492676
1599840817.8786404,15,8.976062774658203
1599843448.9778788,16,8.934561729431152
1599846096.2072852,17,8.814794540405273
1599848724.6721315,18,8.774574279785156
1599851278.8656194,19,8.77526569366455
1599853837.2974954,20,8.815001487731934
1599856397.9856193,21,8.827320098876953
1599858951.4397483,22,8.760773658752441
1599861517.6482444,23,8.767215728759766
1599864096.933171,24,8.671040534973145
1599866661.9411924,25,8.770398139953613
1599869209.3089526,26,8.61362075805664
1599871771.3842359,27,8.68780517578125
1599874321.355028,28,8.676156997680664
1599876879.8401847,29,8.564382553100586
1599879440.228355,30,8.689384460449219
1599882003.3617945,31,8.637683868408203
1599884575.587086,32,8.540312767028809
1599887149.4479253,33,8.65446949005127
1599889710.6125152,34,8.579065322875977
1599892280.599832,35,8.5450439453125
1599894835.68949,36,8.55392074584961
1599897392.299894,37,8.55496883392334
1599899942.3873796,38,8.394956588745117
1599902500.72768,39,8.408236503601074
1599905053.8466585,40,8.580653190612793
1599907617.8907487,41,8.538750648498535
1599910179.7936413,42,8.374351501464844
1599912736.624587,43,8.430304527282715
1599915296.0592403,44,8.428361892700195
1599917861.605662,45,8.381134986877441
1599920416.962211,46,8.581292152404785
1599922971.1487813,47,8.452535629272461
1599925528.4727042,48,8.287333488464355
1599928079.6631975,49,8.382852554321289
1599930693.1732652,50,8.423661231994629
1599933308.800466,51,8.444554328918457
1599935932.9447434,52,8.453612327575684
1599938505.9275904,53,8.40221118927002
1599941058.0011442,54,8.33260726928711
1599943619.9261642,55,8.381217956542969
1599946183.1825175,56,8.373634338378906
1599948733.443777,57,8.433483123779297
1599951289.7410104,58,8.350666999816895
1599953857.522426,59,8.309022903442383
1599956419.2261174,60,8.317264556884766
1599958980.8182852,61,8.430744171142578
1599961544.334775,62,8.363343238830566
1599964099.968493,63,8.264994621276855
1599966663.2636387,64,8.353096008300781
1599969207.2471702,65,8.37791919708252
1599971766.6189916,66,8.308365821838379
1599974321.4666095,67,8.416598320007324
1599976876.6807363,68,8.372193336486816
1599979431.2498708,69,8.220413208007812
1599981979.2700424,70,8.382855415344238
1599984533.4634836,71,8.405165672302246
1599987096.8661954,72,8.332627296447754
1599989654.5449178,73,8.332840919494629
1599992200.5751207,74,8.182717323303223
1599994753.6096396,75,8.332575798034668
1599997306.3035898,76,8.353574752807617
1599999855.671865,77,8.328118324279785
1600002419.9509134,78,8.185998916625977
1600004974.760821,79,8.223404884338379
1600007529.4495034,80,8.314184188842773
1600010079.5183349,81,8.285906791687012
1600012645.8908455,82,8.359484672546387
1600015205.4913344,83,8.302183151245117
1600017804.7565866,84,8.34658145904541
1600020432.3209755,85,8.169812202453613
1600023047.6086104,86,8.344649314880371
1600025633.196103,87,8.20978832244873
1600028197.1216993,88,8.342803001403809
1600030752.3574784,89,8.236455917358398
1600033324.351449,90,8.303646087646484
1600035874.640057,91,8.201038360595703
1600038439.8889735,92,8.302462577819824
1600040996.0704594,93,8.175971984863281
1600043559.7048323,94,8.241153717041016
1600046118.7397368,95,8.19709587097168
1600048668.544929,96,8.197150230407715
1600051239.770282,97,8.37014102935791
1600053806.098679,98,8.15328311920166
1600056365.2158277,99,8.397149085998535
1600058929.272766,100,8.196529388427734
1600061482.8745375,101,8.320352554321289
1600064059.655062,102,8.20451545715332
1600066629.3184323,103,8.210429191589355
1600069190.1204975,104,8.235913276672363
1600071756.4198468,105,8.251432418823242
1600074320.9246273,106,8.257275581359863
1600076890.1659067,107,8.209766387939453
1600079458.9460828,108,8.204279899597168
1600082026.0793421,109,8.191352844238281
1600084600.6973116,110,8.15526008605957
1600087161.6042728,111,8.25992202758789
1600089733.6064885,112,8.189828872680664
1600092454.9909751,113,8.241978645324707
1600095034.8191683,114,8.117288589477539
1600097612.0916295,115,8.229155540466309
1600100187.7484415,116,8.222461700439453
1600102753.7238803,117,8.17401123046875
1600105374.888656,118,8.245025634765625
1600108005.2203336,119,8.296396255493164
1600110637.346477,120,8.184772491455078
1600113238.5615096,121,8.131950378417969
1600115822.3492615,122,8.130562782287598
1600118392.7629552,123,8.235121726989746
1600120965.1114004,124,8.189410209655762
1600123534.6146448,125,8.140420913696289
1600126103.4321241,126,8.256117820739746
1600128671.4771352,127,8.09211254119873
1600131252.8945036,128,8.173126220703125
1600133825.9858115,129,8.303874969482422
1600136400.3769214,130,8.250167846679688
1600138970.993893,131,8.331981658935547
1600141535.7242458,132,8.243331909179688
1600144107.730002,133,7.99098539352417
1600146682.949396,134,8.181937217712402
1600149257.7976763,135,8.223724365234375
1600151843.5564795,136,8.206764221191406
1600154419.9409542,137,8.243264198303223
1600156989.8475356,138,8.254599571228027
1600159559.728269,139,8.152558326721191
1600162142.4352005,140,8.101667404174805
1600164724.0973277,141,8.124655723571777
1600167312.9117045,142,8.148662567138672
1600169880.271918,143,8.080928802490234
1600172449.3640904,144,8.245706558227539
1600175023.572334,145,8.092514991760254
1600177603.4783657,146,8.126045227050781
1600180176.0691357,147,8.199121475219727
1600182749.8634396,148,8.083948135375977
1600185330.9304414,149,8.142085075378418
